Candidate_ID,Gender,Occupation,Female_Representation,Experience,Test_Score,Interview_Score,Bias_Term,Hiring_Probability,Hired
1002,Male,"2133 IT business analysts, architects and systems designers",0.217,6.386950524369153,86.15642842499565,6.5339826758998925,0.0,0.79284827202045,0
1003,Female,2136 IT quality and testing professionals,0.35600000000000004,5.089445554880261,16.4039947076413,4.931088482482446,-0.6439999999999999,0.1307518062660886,0
1004,Female,2134 Programmers and software development professionals,0.158,4.029594833441639,2.596101835392095,7.820981470876015,-0.842,0.0923686416981568,0
1005,Male,2134 Programmers and software development professionals,0.158,6.047334970420385,8.998555634962068,6.946824174353045,0.0,0.2731790518605548,1
1006,Female,2134 Programmers and software development professionals,0.158,5.590228078132625,28.654739855381706,9.879523682065647,-0.842,0.2926840745052521,0
1007,Male,2134 Programmers and software development professionals,0.158,6.342789830041598,97.22598017417107,5.103125834120398,0.0,0.8101224850695502,1
1008,Male,2135 Cyber security professionals,0.177,5.9527577025229546,55.8516153160825,4.271747896730094,0.0,0.5017155393921484,0
1009,Male,2132 IT managers,0.247,6.574329072979003,37.32617320292688,2.8673968943929493,0.0,0.3463234584043145,1
1010,Male,"2133 IT business analysts, architects and systems designers",0.217,4.1971471826591475,88.87160946127463,4.768612917912744,0.0,0.672798492946603,1
1011,Female,2132 IT managers,0.247,6.976091098451489,45.31363314784996,8.728714781229222,-0.753,0.4528739042228284,0
1012,Male,2139 Information technology professionals n.e.c.,0.20199999999999999,5.296399407038599,31.52386284010211,0.4243972579174127,0.0,0.1928892594700673,0
1013,Female,2139 Information technology professionals n.e.c.,0.20199999999999999,8.112891308937899,94.12195287456574,9.779000472861888,-0.798,0.8341164408964464,1
1014,Male,1137 Information technology directors,0.172,3.9662182728656483,84.9517666192678,9.93307194307798,0.0,0.7911311881450631,1
1015,Female,2134 Programmers and software development professionals,0.158,7.603945704747874,84.3668375419441,5.978213785879017,-0.842,0.6471480055354629,1
1016,Female,2139 Information technology professionals n.e.c.,0.20199999999999999,5.296866175193972,51.22847430502131,3.315442036954014,-0.798,0.23068342668268035,1
1017,Male,2131 IT project managers,0.34299999999999997,4.022872994578328,78.9438398815455,2.230489683220238,0.0,0.501865803300827,0
1018,Female,"2133 IT business analysts, architects and systems designers",0.217,4.274171248918518,17.93533592645519,2.7649039568487876,-0.783,0.07760296789126424,0
1019,Female,2139 Information technology professionals n.e.c.,0.20199999999999999,4.519479037708519,57.32229575562437,0.5010542650497185,-0.798,0.16808266317180784,0
1020,Female,1137 Information technology directors,0.172,5.636248919602875,98.38459228475458,4.751109584833588,-0.8280000000000001,0.6138332380840716,1
1021,Female,2134 Programmers and software development professionals,0.158,5.784253232053249,29.095843051796166,0.5732427086440584,-0.842,0.09741456125010697,0
1022,Female,2132 IT managers,0.247,4.139449994092131,79.43523292476752,7.184742147759252,-0.753,0.508913632716555,0
1023,Female,2139 Information technology professionals n.e.c.,0.20199999999999999,4.963468111608526,49.047840720806725,3.7192945553285406,-0.798,0.21823580992792035,1
1024,Male,2139 Information technology professionals n.e.c.,0.20199999999999999,8.213405537917795,3.980568322208733,1.9936473174716318,0.0,0.19172276049120499,1
1025,Male,2139 Information technology professionals n.e.c.,0.20199999999999999,7.591314755151068,76.30193978156674,5.448535578360384,0.0,0.7548412460925737,0
1026,Male,"2133 IT business analysts, architects and systems designers",0.217,5.654485504511048,16.85691443921128,9.737593072430137,0.0,0.4006502404590827,0
1027,Female,2136 IT quality and testing professionals,0.35600000000000004,5.057005217252301,63.147356713275016,6.9513104901841825,-0.6439999999999999,0.4512846113358881,0
1028,Male,2135 Cyber security professionals,0.177,5.1800469900773916,8.566419404697289,4.917468501041602,0.0,0.18703721213457075,0
1029,Female,2132 IT managers,0.247,5.9202769590956255,94.68673974959648,7.769142992545063,-0.753,0.7184991455106696,1
1030,Male,2134 Programmers and software development professionals,0.158,3.4658111522023916,29.17238871803609,7.374764718989887,0.0,0.3046077058002278,0
1031,Female,1137 Information technology directors,0.172,4.613935193864982,22.64646916773949,8.917354610577936,-0.8280000000000001,0.19969276382734022,0
1032,Male,2134 Programmers and software development professionals,0.158,2.497123889183616,12.91364040663343,2.046689475939475,0.0,0.09061386250523022,0
1033,Male,2132 IT managers,0.247,5.598834683907919,94.60021933390477,8.58877576258732,0.0,0.8514589427033398,1
1034,Male,2131 IT project managers,0.34299999999999997,5.970793909554112,71.19037424413051,3.010260870416989,0.0,0.5698916594241715,1
1035,Female,1137 Information technology directors,0.172,4.275220306550939,74.16608887180887,9.40998927825097,-0.8280000000000001,0.5407904240439972,1
1036,Male,2134 Programmers and software development professionals,0.158,7.360980144935049,49.94045613802446,2.810651489467352,0.0,0.47302806715169704,1
1037,Female,2132 IT managers,0.247,3.161351505496488,47.47277852704834,9.268485431626761,-0.753,0.30868515218683984,0
1038,Female,2134 Programmers and software development professionals,0.158,2.8034376796852696,11.002124299147663,9.637907144640801,-0.842,0.11862011408155486,0
1039,Female,1137 Information technology directors,0.172,5.336677727839958,55.984109558399176,1.4549135745701425,-0.8280000000000001,0.2037687102181731,0
1040,Female,2132 IT managers,0.247,6.570647453918232,24.691649510879042,9.74499883262783,-0.753,0.3237981717480053,1
1041,Female,"2133 IT business analysts, architects and systems designers",0.217,7.525891537186803,97.71453328004058,0.8572296842928229,-0.783,0.5700851962404144,0
1042,Female,2134 Programmers and software development professionals,0.158,4.31167360569659,79.65809400151474,2.1856778661252196,-0.842,0.31819684663720516,1
1043,Male,2132 IT managers,0.247,6.618021250146944,41.29920601928876,4.441687808728045,0.0,0.43262076844525255,1
1044,Female,2134 Programmers and software development professionals,0.158,4.9422372957489396,15.134125869153303,9.935973657117101,-0.842,0.19637088582657986,0
1045,Female,2136 IT quality and testing professionals,0.35600000000000004,4.74105905008877,78.5331691138784,4.885630511653794,-0.6439999999999999,0.4732883208535087,0
1046,Female,2134 Programmers and software development professionals,0.158,6.3254899062300085,12.205376708131599,5.504094431784859,-0.842,0.13180113605914878,0
1047,Female,2132 IT managers,0.247,5.978484317620129,18.93337534970705,6.944249495236486,-0.753,0.19036126943407455,0
1048,Female,1137 Information technology directors,0.172,2.635411764523626,21.15205177442274,9.682935582729513,-0.8280000000000001,0.15265651366485458,0
1049,Female,2136 IT quality and testing professionals,0.35600000000000004,7.214810524588843,55.68906382730944,7.8335140012424445,-0.6439999999999999,0.5361023429337665,0
1050,Male,1137 Information technology directors,0.172,7.0701370312211775,78.70566539903663,2.241540044236986,0.0,0.64826656480054,1
1051,Female,2136 IT quality and testing professionals,0.35600000000000004,4.061655947735706,31.431487872469223,3.029909306643547,-0.6439999999999999,0.12628226364116044,0
1052,Male,"2133 IT business analysts, architects and systems designers",0.217,5.593705300156113,8.46698142752894,0.976282396085244,0.0,0.12123282283859863,0
1053,Male,2139 Information technology professionals n.e.c.,0.20199999999999999,5.7410452794241085,46.45384635244192,6.4445236416473985,0.0,0.5021257353686003,1
1054,Male,2134 Programmers and software development professionals,0.158,5.391010648735861,74.81102411599355,1.8074030653922157,0.0,0.5233937356479644,0
1055,Male,2139 Information technology professionals n.e.c.,0.20199999999999999,4.174542269231869,22.166384308738827,2.5740488847936573,0.0,0.16603501957557226,0
1056,Female,2132 IT managers,0.247,3.9925649480929226,21.992454803937424,8.88113655180377,-0.753,0.18807870588433206,0
1057,Male,2134 Programmers and software development professionals,0.158,4.961668893512832,94.72270273467109,3.267556753320152,0.0,0.6951162144779511,1
1058,Female,2132 IT managers,0.247,6.759093528889047,95.41537271191778,5.66646718354167,-0.753,0.6923758002150652,0
1059,Female,"2133 IT business analysts, architects and systems designers",0.217,5.8154002318916485,99.04657320615765,3.9756600878917703,-0.783,0.6101222826525208,1
1060,Male,2134 Programmers and software development professionals,0.158,4.444078501870841,80.765960157478,0.7403128740591358,0.0,0.4807199233408824,0
1061,Male,2136 IT quality and testing professionals,0.35600000000000004,6.157548065972517,18.818416916794554,3.6286382989670507,0.0,0.2387323172728126,0
1062,Male,2139 Information technology professionals n.e.c.,0.20199999999999999,0.7271860690548868,21.198152079926135,4.080682030359308,0.0,0.10846511958694517,0
1063,Male,2134 Programmers and software development professionals,0.158,6.723148550558156,34.0225241522392,8.957011019115182,0.0,0.5520252917384227,1
1064,Male,2132 IT managers,0.247,2.3904293318328507,31.813253133349086,3.244506536463395,0.0,0.17067647128667351,0
1065,Male,"2133 IT business analysts, architects and systems designers",0.217,4.456338587895302,95.6527749078009,3.7924111976206785,0.0,0.696294166577077,1
1066,Female,2134 Programmers and software development professionals,0.158,3.320495158060784,78.90739828816936,7.828967686723345,-0.842,0.4659692276076501,1
1067,Male,2132 IT managers,0.247,3.0579777864186415,72.40087921615539,7.589566512115979,0.0,0.6039753455831304,1
1068,Female,1137 Information technology directors,0.172,6.741240181067779,18.596322405813183,7.982852766484908,-0.8280000000000001,0.22715702425516304,0
1069,Male,2132 IT managers,0.247,4.298448198032163,90.95255593623295,9.537707400760041,0.0,0.8203797477991203,1
1070,Male,2132 IT managers,0.247,5.519755822596074,82.78703795061737,7.955574983947842,0.0,0.7826026908004188,1
1071,Male,2132 IT managers,0.247,4.929619131681224,16.36418413279237,4.07608203217891,0.0,0.19596001852298017,0
1072,Female,2132 IT managers,0.247,5.715561240834682,87.11703319609725,8.215085168980918,-0.753,0.6760955876838133,0
1073,Male,1137 Information technology directors,0.172,5.115232836590383,27.22475363704713,5.086746320899383,0.0,0.2896264692966887,0
1074,Female,1137 Information technology directors,0.172,3.075511663717146,8.086974583210605,2.777140325185653,-0.8280000000000001,0.04505725458900473,1
1075,Female,2139 Information technology professionals n.e.c.,0.20199999999999999,6.49440022917071,65.68223065142101,3.0291706813101236,-0.798,0.36025041662834534,0
1076,Female,"2133 IT business analysts, architects and systems designers",0.217,4.259365125258031,65.38046593843306,2.238423885633983,-0.783,0.24343298719314457,0
1077,Male,2132 IT managers,0.247,2.665127152010373,9.49320095656181,1.449929578197534,0.0,0.07837097770442769,1
1078,Male,2134 Programmers and software development professionals,0.158,4.357827258551131,31.885180893658237,1.8449041185365034,0.0,0.19858789517716252,0
1079,Male,2132 IT managers,0.247,7.2511396859514665,99.28144622555386,0.6317804995381937,0.0,0.7356418165482784,1
1080,Female,2139 Information technology professionals n.e.c.,0.20199999999999999,6.27533261317024,67.84266670087369,8.884508649323863,-0.798,0.5805478620335112,1
1081,Female,2134 Programmers and software development professionals,0.158,4.477021798388211,73.00751666033291,9.310078096491232,-0.842,0.5349781656111083,1
1082,Male,1137 Information technology directors,0.172,4.476113443522356,21.291728560430567,5.867703924938955,0.0,0.2523968071507069,0
1083,Male,2132 IT managers,0.247,4.5175474231739265,7.878207100391432,8.40489556608685,0.0,0.24985046505832845,1
1084,Male,2136 IT quality and testing professionals,0.35600000000000004,8.11512197534126,27.690168974093766,1.8357110265314713,0.0,0.3162814484576932,0
1085,Female,2139 Information technology professionals n.e.c.,0.20199999999999999,5.57290317834733,24.889838519319195,9.016738252269851,-0.798,0.2527094848621933,0
1086,Female,"2133 IT business analysts, architects and systems designers",0.217,5.645062470786605,23.45441007480531,5.063615596305083,-0.783,0.15566897048912207,1
1087,Male,2134 Programmers and software development professionals,0.158,6.545425181047763,19.275432188703956,0.6716499260555508,0.0,0.18065671647845696,0
1088,Female,2131 IT project managers,0.34299999999999997,5.35818373853977,57.475569065540434,1.413127444941602,-0.657,0.2406485645704843,0
1089,Female,2139 Information technology professionals n.e.c.,0.20199999999999999,4.611436781268945,32.810347584182175,3.0897646078681715,-0.798,0.1269790406880407,1
1090,Female,2132 IT managers,0.247,4.705475226372533,82.03450150475304,0.43557580354751435,-0.753,0.31312850884649285,0
1091,Male,2139 Information technology professionals n.e.c.,0.20199999999999999,4.892598110878904,18.3947417847384,3.092933780174436,0.0,0.18157721613971284,0
1092,Male,2134 Programmers and software development professionals,0.158,4.944166645235238,46.46270708685445,0.5993043311889179,0.0,0.26359045703926803,1
1093,Male,2134 Programmers and software development professionals,0.158,6.09144431545547,1.3657836426079983,2.3602760519282517,0.0,0.13162162347230644,0
1094,Female,"2133 IT business analysts, architects and systems designers",0.217,5.077918828710949,48.16823224551921,2.656697558564416,-0.783,0.19405644587217494,0
1095,Male,2132 IT managers,0.247,6.098960115823369,5.583822087647439,9.943689763667939,0.0,0.34952225482710236,0
1096,Female,2131 IT project managers,0.34299999999999997,4.878925129837127,97.77235118726436,2.3554667376366445,-0.657,0.5262946123947032,0
1097,Male,2132 IT managers,0.247,5.117952785474136,79.05921286504129,2.391864489385803,0.0,0.5631968599899833,1
1098,Male,2131 IT project managers,0.34299999999999997,2.0026989732018388,49.01114766364554,6.86788968358385,0.0,0.35458571088522367,0
1099,Female,2134 Programmers and software development professionals,0.158,6.374491512053722,8.658735817935026,8.59357478516452,-0.842,0.17971148748188417,0
1100,Female,2132 IT managers,0.247,5.519732713846989,59.244544079041425,3.870554126020865,-0.753,0.31192522608179485,0
1101,Male,1137 Information technology directors,0.172,6.497015164789478,75.87637507018775,8.756180199406923,0.0,0.8004519290410126,1
1102,Male,2139 Information technology professionals n.e.c.,0.20199999999999999,0.6556169327094663,19.07172530047453,3.401420207477571,0.0,0.09224622373753531,0
1103,Male,2136 IT quality and testing professionals,0.35600000000000004,8.132562057171091,56.82083407874908,1.9701587961501932,0.0,0.5316230470336777,0
1104,Male,2139 Information technology professionals n.e.c.,0.20199999999999999,4.790615557767239,81.4210898382868,3.296388243277235,0.0,0.5975372413970902,1
1105,Female,2139 Information technology professionals n.e.c.,0.20199999999999999,6.662274225106275,76.82477776463163,6.093563739279924,-0.798,0.5629720275039414,1
1106,Female,2131 IT project managers,0.34299999999999997,3.440141109311704,80.29920178671529,3.6714315931207375,-0.657,0.3753620944187481,0
1107,Male,2132 IT managers,0.247,5.919160857593854,87.93234248697198,6.7289380398928875,0.0,0.7910296626822257,1
1108,Female,2134 Programmers and software development professionals,0.158,3.419876655239516,93.76821021594702,2.3693587942248238,-0.842,0.3799937994937744,0
1109,Male,2134 Programmers and software development professionals,0.158,4.064346558956292,40.552115520353595,7.009928939891488,0.0,0.3967374260080724,1
1110,Female,2131 IT project managers,0.34299999999999997,7.871047030800179,56.87691025228773,3.474383632484667,-0.657,0.41209154120463065,1
1111,Female,2134 Programmers and software development professionals,0.158,4.71397639885498,79.06595260456109,4.558683716019345,-0.842,0.4149780878578915,0
1112,Male,2132 IT managers,0.247,5.326149309769584,69.71398139457831,5.57745140442896,0.0,0.6208757549016538,1
1113,Female,2132 IT managers,0.247,6.305101596033131,99.55202282643788,6.862250031859936,-0.753,0.7357351743638536,0
1114,Female,"2133 IT business analysts, architects and systems designers",0.217,5.743522831958907,1.367765110464414,2.387136918487337,-0.783,0.060928421790074225,0
1115,Female,2134 Programmers and software development professionals,0.158,5.225628357715364,35.51332153157907,8.359455374108105,-0.842,0.2733769209891287,0
1116,Female,2134 Programmers and software development professionals,0.158,5.547441503699338,28.102792627020246,7.218427497552398,-0.842,0.2130456472907642,0
1117,Male,1137 Information technology directors,0.172,8.605123377857414,26.23158501655346,2.3409791902399943,0.0,0.34504743894032147,0
1118,Female,2136 IT quality and testing professionals,0.35600000000000004,4.913571804449622,22.252978249888578,9.749745626029103,-0.6439999999999999,0.2628448507322074,1
1119,Male,2132 IT managers,0.247,5.301648570072452,70.9123840815229,6.647969910304584,0.0,0.664830717498953,0
1120,Female,2131 IT project managers,0.34299999999999997,6.575981594011418,8.475947327532186,4.5242688646670555,-0.657,0.1291061761005634,0
1121,Male,2136 IT quality and testing professionals,0.35600000000000004,6.658288899436975,74.16088339433384,1.5752732555351634,0.0,0.5726754288236636,0
1122,Female,2139 Information technology professionals n.e.c.,0.20199999999999999,6.78054545834057,69.34258420162735,5.3322100230813145,-0.798,0.4845594413674321,0
1123,Female,2136 IT quality and testing professionals,0.35600000000000004,5.958095333043777,25.080413250089638,1.647758868271182,-0.6439999999999999,0.12424785549069461,0
1124,Male,2134 Programmers and software development professionals,0.158,3.2854926309042747,25.283378316516124,4.294916786978438,0.0,0.19152016931104313,0
1125,Male,2134 Programmers and software development professionals,0.158,7.450147298451644,62.886058534450214,4.087125227395188,0.0,0.6200310455846276,1
1126,Female,"2133 IT business analysts, architects and systems designers",0.217,3.280481910471968,76.21711054836778,7.199396443474601,-0.783,0.43524551199569916,0
1127,Male,1137 Information technology directors,0.172,5.453953197858549,87.64856130873655,1.923831812242498,0.0,0.6245303419752194,1
1128,Male,2132 IT managers,0.247,3.8685862249709633,85.21395638544757,8.218713548708457,0.0,0.7432525486704429,1
1129,Male,2132 IT managers,0.247,4.9037924801105115,96.48829941638532,3.261323270161658,0.0,0.7036220741442826,1
1130,Male,2132 IT managers,0.247,5.493143615455221,58.13848953365112,4.439886269687751,0.0,0.5021915733534558,1
1131,Female,2134 Programmers and software development professionals,0.158,5.482035823175409,90.86555613403597,7.723409755538425,-0.842,0.6545014404099707,1
1132,Female,"2133 IT business analysts, architects and systems designers",0.217,5.632881131352927,80.85132732604107,6.253923997135148,-0.783,0.5516166187678073,1
1133,Male,1137 Information technology directors,0.172,7.420566903587971,89.46676243140136,3.0802535180193735,0.0,0.7558673700499061,1
1134,Male,2132 IT managers,0.247,5.68030145227097,1.1626601285366633,3.8620292454588103,0.0,0.14807803690047966,0
1135,Female,2134 Programmers and software development professionals,0.158,4.633765047064027,96.59029918658109,3.057868139896102,-0.842,0.4852897978926024,0
1136,Female,1137 Information technology directors,0.172,6.446130752432536,47.35301628464783,5.947701672771571,-0.8280000000000001,0.3260669357595538,0
1137,Female,2135 Cyber security professionals,0.177,6.784205733386961,79.81829895748429,3.326245332068397,-0.823,0.4818397207067639,0
1138,Female,"2133 IT business analysts, architects and systems designers",0.217,3.1585882772945113,12.720411933778086,7.256976947831408,-0.783,0.10145846362688107,0
1139,Male,"2133 IT business analysts, architects and systems designers",0.217,5.896100104774787,39.594109581397404,5.797871585837261,0.0,0.4345585774119511,0
1140,Female,2134 Programmers and software development professionals,0.158,6.051759113466348,27.146066302099094,1.4570661174750899,-0.842,0.10922262844661529,0
1141,Male,2134 Programmers and software development professionals,0.158,4.553654744960012,29.1658770500937,3.1026861867988242,0.0,0.22289237693339786,0
1142,Female,2132 IT managers,0.247,7.063560219967429,12.325561995088174,2.2144744191015575,-0.753,0.10542490684350077,0
1143,Male,2134 Programmers and software development professionals,0.158,4.77491661945121,80.5763832543007,3.903132125514853,0.0,0.612479005958167,0
1144,Male,"2133 IT business analysts, architects and systems designers",0.217,5.188364680207314,0.9242314581078159,5.159840862093631,0.0,0.15967825137222638,0
1145,Female,2132 IT managers,0.247,4.740392263574195,31.25054569852025,5.067628572841098,-0.753,0.16696925029516796,0
1146,Male,2136 IT quality and testing professionals,0.35600000000000004,5.023368571372202,17.441054321641502,7.54523676563289,0.0,0.30146967927600593,1
1147,Male,2134 Programmers and software development professionals,0.158,3.355587369657197,58.90389406083405,1.8917186360170934,0.0,0.3147493860424638,1
1148,Female,2134 Programmers and software development professionals,0.158,2.8399236761085582,25.425240261454384,9.464728292974469,-0.842,0.16916610136849333,0
1149,Male,2135 Cyber security professionals,0.177,7.3917575948374585,25.899845452809966,3.428451068821686,0.0,0.32511014720489734,0
1150,Female,2136 IT quality and testing professionals,0.35600000000000004,3.729557977522508,48.833814399531875,3.002488469161385,-0.6439999999999999,0.1850198407056123,0
1151,Female,2134 Programmers and software development professionals,0.158,3.5129114758155393,65.26890393409258,6.851785781802198,-0.842,0.3421826344309358,0
1152,Female,2135 Cyber security professionals,0.177,1.7699148295944278,12.130470456516363,8.055166286830625,-0.823,0.08341489911099115,0
1153,Male,2134 Programmers and software development professionals,0.158,4.041557378465747,17.551145246549616,3.7847176481365343,0.0,0.1683388015865269,0
1154,Male,2134 Programmers and software development professionals,0.158,3.0153653098887525,24.71747445945176,7.468469748939771,0.0,0.2620903225548863,0
1155,Female,2134 Programmers and software development professionals,0.158,7.463022740204554,97.37482141179605,8.837359561360547,-0.842,0.8017794268315106,1
1156,Male,2134 Programmers and software development professionals,0.158,6.514725634013951,39.71524999429204,7.668036652069574,0.0,0.5360891631114018,0
1157,Female,2131 IT project managers,0.34299999999999997,3.9677744822334144,59.899009063102646,0.3419648557083299,-0.657,0.18017237055484053,0
1158,Female,2136 IT quality and testing professionals,0.35600000000000004,8.378653708016463,24.15428127159779,8.27368911366188,-0.6439999999999999,0.3769328006380132,0
1159,Female,2136 IT quality and testing professionals,0.35600000000000004,6.472648230487391,49.045952515748795,7.744809584543674,-0.6439999999999999,0.446117465259107,1
1160,Female,1137 Information technology directors,0.172,4.512752924737066,7.411917438595806,6.6929023815318605,-0.8280000000000001,0.09982625815918514,0
1161,Female,2134 Programmers and software development professionals,0.158,1.2508914276896403,3.474214592232694,7.600224190879034,-0.842,0.054807495673683815,0
1162,Female,2131 IT project managers,0.34299999999999997,8.436413858886112,46.87335268214602,9.79425395831939,-0.657,0.6000375205048593,1
1163,Female,2132 IT managers,0.247,2.915641299854606,39.86592875184121,4.311128878183497,-0.753,0.13856924084077862,0
1164,Female,2134 Programmers and software development professionals,0.158,2.5319018795646624,13.688031969182768,0.6722323495459781,-0.842,0.0347521384123928,0
1165,Male,2131 IT project managers,0.34299999999999997,6.533855648014461,68.76014289207338,4.608899696277167,0.0,0.6366631563421621,1
1166,Male,2134 Programmers and software development professionals,0.158,8.659628609508909,99.29034908992645,0.46433655391047934,0.0,0.7824985713563342,1
1167,Female,2135 Cyber security professionals,0.177,7.076409227765778,39.56468211967125,2.9425040808846115,-0.823,0.21765202019500804,0
1168,Male,"2133 IT business analysts, architects and systems designers",0.217,5.84586368007854,62.455863591739444,5.86879791796759,0.0,0.6042411546287019,1
1169,Female,1137 Information technology directors,0.172,5.892131512497929,96.29759423644857,3.096228929261563,-0.8280000000000001,0.5507715280487747,1
1170,Female,2132 IT managers,0.247,6.280123338170462,83.15349724468753,6.853952459095386,-0.753,0.6284848908742539,1
1171,Female,2134 Programmers and software development professionals,0.158,6.138392884680147,46.355222330268575,8.219863276857211,-0.842,0.3797321508210542,0
1172,Male,2139 Information technology professionals n.e.c.,0.20199999999999999,5.421787135954064,73.74894844599194,4.204391792795369,0.0,0.6052728662733711,0
1173,Female,2134 Programmers and software development professionals,0.158,5.156301655927814,12.813504025052403,9.001379512930036,-0.842,0.17134460463845427,0
1174,Male,2132 IT managers,0.247,4.9061103081507165,51.210385546379925,0.7983893135040021,0.0,0.29677388275085254,0
1175,Female,2134 Programmers and software development professionals,0.158,3.8690531166999858,27.906027717993652,8.401131642004497,-0.842,0.1868151541576195,0
1176,Male,"2133 IT business analysts, architects and systems designers",0.217,4.578987384699839,16.11636878961611,8.28573145439299,0.0,0.29778837380287965,1
1177,Female,2134 Programmers and software development professionals,0.158,2.460564778706922,42.62809062545349,3.2199389632676487,-0.842,0.11026339352213678,0
1178,Male,1137 Information technology directors,0.172,4.852490559807875,13.101455443361443,2.98715187124615,0.0,0.15598828796290207,0
1179,Male,2134 Programmers and software development professionals,0.158,3.5171133392736236,69.89851081744855,3.0509498115351263,0.0,0.43979858304646874,0
1180,Female,"2133 IT business analysts, architects and systems designers",0.217,3.344616024176344,45.62400440533355,8.11393712344411,-0.783,0.2634203959773689,0
1181,Male,2139 Information technology professionals n.e.c.,0.20199999999999999,5.269841226730218,53.11446325646638,8.31653487610195,0.0,0.5974574769678664,0
1182,Male,2132 IT managers,0.247,7.088003429516899,14.6375938668157,3.297224588276676,0.0,0.24072884155063276,1
1183,Female,2134 Programmers and software development professionals,0.158,6.377474909003469,13.977166109349447,5.925903474444619,-0.842,0.14700281466916604,0
1184,Male,2139 Information technology professionals n.e.c.,0.20199999999999999,2.6442490945652346,58.34154352601241,1.389332294404545,0.0,0.2664900938582967,1
1185,Male,1137 Information technology directors,0.172,3.5155577951444936,98.50097478294462,4.687787382810221,0.0,0.7029340505818656,1
1186,Female,2139 Information technology professionals n.e.c.,0.20199999999999999,6.411156781982324,9.625058323772562,9.987928508555383,-0.798,0.22638668593858005,1
1187,Male,2134 Programmers and software development professionals,0.158,3.5262689096925355,28.573142856578126,1.5883914770624685,0.0,0.15455759836013333,0
1188,Male,1137 Information technology directors,0.172,4.663050275004463,86.94591165378876,9.47562639960059,0.0,0.8118889919626612,1
1189,Female,2132 IT managers,0.247,5.825078148536828,7.227201225523694,8.242547219650078,-0.753,0.16317574739925444,0
1190,Male,2134 Programmers and software development professionals,0.158,3.547483317704547,87.58857213669513,9.7221465094627,0.0,0.7850725836603307,1
1191,Female,1137 Information technology directors,0.172,5.15806325921894,52.428598337475115,1.7957876061053302,-0.8280000000000001,0.1893619704952672,0
1192,Female,2134 Programmers and software development professionals,0.158,2.9989617576226935,40.82667739264259,2.1351849044336424,-0.842,0.10000854909226964,0
1193,Female,2132 IT managers,0.247,4.097948534073179,30.968056435145584,0.16867181734858683,-0.753,0.07733869335717643,0
1194,Female,2134 Programmers and software development professionals,0.158,5.479672901213806,29.71171581278419,7.247018129156055,-0.842,0.21965787449264496,0
1195,Male,1137 Information technology directors,0.172,2.610509399702496,30.580258244947878,6.440946934361857,0.0,0.2508003437158843,0
1196,Male,2136 IT quality and testing professionals,0.35600000000000004,5.660712106940599,88.48030809601958,1.780654383247321,0.0,0.6349819622561814,0
1197,Male,2139 Information technology professionals n.e.c.,0.20199999999999999,4.970543301609978,72.37952301747855,7.91144965542072,0.0,0.7010309119001484,1
1198,Female,2139 Information technology professionals n.e.c.,0.20199999999999999,5.828734931625721,66.97230078311506,2.9919550613172543,-0.798,0.3375367411376854,0
1199,Male,2134 Programmers and software development professionals,0.158,5.335871201096992,79.87491489520008,1.3499556933063517,0.0,0.5413838698839472,1
1200,Female,2131 IT project managers,0.34299999999999997,7.046210644960766,25.7114663004145,4.225626650193481,-0.657,0.20708775965918383,0
1201,Male,2134 Programmers and software development professionals,0.158,5.187836753971861,61.804281208175574,0.9096984842685607,0.0,0.38417859940433363,1
1202,Female,1137 Information technology directors,0.172,4.355891688312121,46.006623895795094,2.632436562732466,-0.8280000000000001,0.15686289229463388,0
1203,Female,1137 Information technology directors,0.172,5.183446254548426,78.24416352001934,3.7133335842734616,-0.8280000000000001,0.4044431166745899,0
1204,Female,2132 IT managers,0.247,5.814947043554582,30.925611047328548,8.5186417451415,-0.753,0.29225730678648687,0
1205,Female,"2133 IT business analysts, architects and systems designers",0.217,5.073290105488557,64.31786168698957,7.925487412932214,-0.783,0.46257437677676555,1
1206,Male,2134 Programmers and software development professionals,0.158,5.060887536805824,88.22124118173134,4.427542857506182,0.0,0.6948613724020806,1
1207,Female,2134 Programmers and software development professionals,0.158,3.947012468289867,40.21504761949287,7.245750577523875,-0.842,0.22109725989124268,0
1208,Male,"2133 IT business analysts, architects and systems designers",0.217,4.0056486236735775,6.662208736746145,5.68649636179005,0.0,0.16164628833999725,0
1209,Female,2132 IT managers,0.247,2.8960920923004596,51.60508223417928,3.408418550780681,-0.753,0.16598328800555776,1
1210,Male,2139 Information technology professionals n.e.c.,0.20199999999999999,7.624365114780409,34.59724878070259,7.258743434952848,0.0,0.537828077390972,1
1211,Female,"2133 IT business analysts, architects and systems designers",0.217,3.1342051469130725,67.22253805471749,6.8349915446637795,-0.783,0.35109394915929404,0
1212,Male,"2133 IT business analysts, architects and systems designers",0.217,3.960642203306139,95.10329247486061,6.19094442193602,0.0,0.7453319729684121,1
1213,Female,2131 IT project managers,0.34299999999999997,3.922389101646204,48.5608317996847,6.179555210432506,-0.657,0.2711562909533008,0
1214,Male,2134 Programmers and software development professionals,0.158,6.342386565416662,46.61902301555338,6.829819923269768,0.0,0.5477344277429724,1
1215,Female,2134 Programmers and software development professionals,0.158,4.557575482561958,65.45848001914602,3.8454551264253825,-0.842,0.29112793959781025,0
1216,Female,2132 IT managers,0.247,6.8716131090106005,10.349750359356769,8.690758150677024,-0.753,0.22018799884696905,0
